


6,1000,0.6,0.2,50.0,1000,9591,3878,999,50565.417969,0.019757
7,1000,0.6,0.2,50.0,1000,9648,3811,996,48601.031250,0.020493
8,1000,0.6,0.2,50.0,1000,9480,3783,998,49817.945312,0.020033
9,1000,0.6,0.2,50.0,1000,9740,3852,999,49182.136719,0.020312
10,1000,0.6,0.2,50.0,1000,10013,3966,997,52432.292969,0.019015
Run,Messages,Loss,Corruption,Time_bw_messages,Application_A,Transport_A,Transport_B,Application_B,Total_time,Throughput
1,1000,0.8,0.2,50.0,1000,34995,6857,654,49409.699219,0.013236
2,1000,0.8,0.2,50.0,1000,41017,7491,711,50613.167969,0.014048
3,1000,0.8,0.2,50.0,1000,39338,7755,776,50980.121094,0.015222
4,1000,0.8,0.2,50.0,1000,61238,8551,478,52483.855469,0.009108
5,1000,0.8,0.2,50.0,1000,36028,7043,749,50291.953125,0.014893
6,1000,0.8,0.2,50.0,1000,33626,6565,716,50643.132812,0.014138
7,1000,0.8,0.2,50.0,1000,39287,7649,660,49710.851562,0.013277
8,1000,0.8,0.2,50.0,1000,42083,7936,587,51193.476562,0.011466
9,1000,0.8,0.2,50.0,1000,37692,7381,657,49283.296875,0.013331
10,1000,0.8,0.2,50.0,1000,71120,8741,306,50609.929688,0.006046
























Run,Messages,Loss,Corruption,Time_bw_messages,Application_A,Transport_A,Transport_B,Application_B,Total_time,Throughput
1,1000,0.2,0.2,50.0,1000,2402,1934,999,48302.496094,0.020682
2,1000,0.2,0.2,50.0,1000,2419,1944,998,48692.656250,0.020496
3,1000,0.2,0.2,50.0,1000,2507,1982,999,50179.523438,0.019909
4,1000,0.2,0.2,50.0,1000,2459,1972,998,49503.296875,0.020160
5,1000,0.2,0.2,50.0,1000,2383,1926,999,49960.136719,0.019996
6,1000,0.2,0.2,50.0,1000,2511,2010,999,50748.718750,0.019685
7,1000,0.2,0.2,50.0,1000,2552,2040,999,50334.156250,0.019847
8,1000,0.2,0.2,50.0,1000,2434,1958,999,51246.703125,0.019494
9,1000,0.2,0.2,50.0,1000,2437,1922,999,50183.910156,0.019907
10,1000,0.2,0.2,50.0,1000,2416,1940,999,50426.410156,0.019811
Run,Messages,Loss,Corruption,Time_bw_messages,Application_A,Transport_A,Transport_B,Application_B,Total_time,Throughput
1,1000,0.2,0.2,50.0,1000,2402,1934,999,48302.496094,0.020682
2,1000,0.2,0.2,50.0,1000,2419,1944,998,48692.656250,0.020496
3,1000,0.2,0.2,50.0,1000,2507,1982,999,50179.523438,0.019909
4,1000,0.2,0.2,50.0,1000,2459,1972,998,49503.296875,0.020160
5,1000,0.2,0.2,50.0,1000,2383,1926,999,49960.136719,0.019996
6,1000,0.2,0.2,50.0,1000,2511,2010,999,50748.718750,0.019685
7,1000,0.2,0.2,50.0,1000,2552,2040,999,50334.156250,0.019847
8,1000,0.2,0.2,50.0,1000,2434,1958,999,51246.703125,0.019494
9,1000,0.2,0.2,50.0,1000,2437,1922,999,50183.910156,0.019907
10,1000,0.2,0.2,50.0,1000,2416,1940,999,50426.410156,0.019811
